id;product;calories;fat;saturated;trans; monounsaturated; polyunsaturated;cholesterol;total;starch;sugar;added;protein;fiber; salt
05.008;Kruskakli, hvetekli, Møllerens;244;3,5;0,5;0;0,5;1,9;0;11,3;9,3;2;0;16,3;51;0
05.494;Kruskakli, hvetekli, Regal;253;3,7;0,6;0;0,6;2,2;0;15,8;13,6;2,3;0;15,6;47;0
05.013;Maismel;364;2,3;0,3;0;0,6;1;0;77;76,1;0,9;0;6;6;0
05.015;Maisstivelse;355;0;0;0;0;0;0;88,8;88,8;0;0;0;0;0
05.420;Mandelmel;603;53,1;4,2;0;33,4;13,1;0;4;0;4;0;22,4;10;0
05.478;Mel, glutenfritt, Finax;337;0;0,1;0;0;0;1;79,8;76,1;3,7;0;3,4;2;0,1
05.479;Mel, glutenfritt, Finmix, Semper;367;0;0,1;0;0,1;0,1;0;82,9;79,9;3;0;2;17;0,1
05.424;Mel, glutenfritt, grovt, Semper;336;0,7;0,1;0;0,2;0,3;0;76;72,2;3,8;M;2,3;8;0,1
05.251;Mel, glutenfritt, grovt, Toro;393;4;0,6;0;1,5;1,4;0;79,9;75,5;4,4;4,7;5;8;1
05.425;Mel, glutenfritt, Jyttemel Original;341;1,4;0,2;0;0,4;0,8;0;71,7;71;0,7;0;6,9;7;0
05.250;Mel, glutenfritt, lyst, Toro;361;1,1;0,1;0;0,3;0,7;0;84,6;79,9;4,7;4,7;1,1;4;1,3
05.426;Mel, glutenfritt, Schär;335;0,7;0,1;0;0,3;0,1;0;77,4;73,9;3,5;M;2,5;5;1
05.480;Mel, havrebrødmiks, glutenfri, Toro;400;6,3;0,6;0;2,2;2,9;0;76,9;73,4;3,5;M;4,1;10;1,6
05.481;Mel, vaffelmiks, glutenfri, Toro;209;2,4;0,7;0;1,1;0,4;101;40,7;38;2,7;M;6;0;1,2
05.020;Potetmel, potetstivelse;337;0;0;0;0;0;0;84,2;84,2;0;0;0;0;0
05.223;Rismel;369;0,5;0,1;0;0,1;0;0;83,9;83,7;0,2;0;6,2;2;0
05.026;Rugmel, sammalt;314;1,5;0,2;0;0,2;0,8;0;56,5;55,4;1,2;0;9,1;19;0
05.027;Rugmel, siktet;332;1,2;0,2;0;0,1;0,5;0;69;68,4;0,6;0;5,8;11;0
06.087;Soyamel;450;22,4;2,7;0;3,8;11,4;0;18,7;12,3;6,4;0;34,3;18;0
06.196;Soyamel, med mindre fett;370;8,9;1,3;0;1,5;4,2;0;14,6;5,3;9,3;0;49,8;16;0
05.495;Speltmel, siktet;346;1,7;0,3;0;0,3;0,9;0;66,2;65,9;0,3;0;14,3;4;0
05.482;Teffmel;340;0,6;0,1;0;0,2;0,2;0;69,1;66,3;2,8;0;10,8;7;0
;;;;;;;;;;;;;;;
5.2;Gryn, ris, pasta;;;;;;;;;;;;;;
5.2.1;Gryn, ris, pasta, råvare;;;;;;;;;;;;;;
05.231;Bokhvete, hele korn;314;3,1;0,3;0;0,7;0,8;0;55,6;54,7;0,9;0;13,1;6;0
05.233;Bulgurgryn, tørr;288;1,9;0,2;0;0,2;0,6;0;50,9;50;0,9;0;11,8;10;0
05.001;Byggryn;327;1,1;0,2;0;0,1;0,5;0;65,4;64,5;0,9;0;8,6;11;0
05.225;Couscous, tørr;321;0,6;0,1;0;0,1;0,3;0;63,6;63,6;0;0;12,8;5;0
05.003;Havregryn, lettkokte/store;369;6,7;1;0;2,1;2,3;0;57,2;56,3;1;0;14,1;12;0
05.005;Hirse, hele korn;341;2,9;0,6;0;0,6;1,3;0;66,6;66;0,6;0;10,5;3;0
05.009;Hvete, helkorn;315;2,4;0,3;0;0,4;1,1;0;54,4;52,4;2;0;13;12;0
05.331;Nudler av ris, tørr;351;0,6;0,2;0;0,2;0,2;0;82,2;81,6;0,6;0;3,4;2;0,5
05.379;Nudler, glass, tørr;345;0,1;0;0;0;0;0;85,6;M;0,3;0;0,2;0;0
05.330;Nudler, med egg, tørr;359;2;0,3;0;0,3;0,7;2;72,6;70,9;1,7;0;12;1;0,6
05.222;Nudler, uten egg, tørr;343;3,3;1,1;0;0,9;0,7;M;66,4;65,9;0,5;0;10,2;3;0
05.326;Pasta, fersk med kjøtt og ost, tortellini, rå;282;4,1;1,5;0;1,5;0,9;27;48,8;46,7;2,1;0;11;3;0,7
05.325;Pasta, fersk med kjøtt, tortellini, rå;291;4,6;1,6;0;1,7;1;61;47,1;45,1;2;0;13,6;4;1,3
05.327;Pasta, fersk med ost, ravioli, rå;321;7,4;3;0;2,8;1,1;48;48,4;46,4;2;0;13,2;4;1,7
05.332;Pasta, fullkorn, tørr;362;2,5;0,4;0;0,3;1,1;0;68,3;64,4;3,9;0;12,6;8;0
05.421;Pasta, glutenfri, av mais og ris, tørr, Barilla;353;1,4;0,2;0;0,4;0,6;0;78,3;77,7;0,6;0;5,8;2;0
05.423;Pasta, glutenfri, av ris og grønnsaker, tørr, Orgran tricolore;340;1;0,1;0;0,3;0,6;0;75,2;74,5;0,7;0;6,2;3;0
05.422;Pasta, glutenfri, spagetti, tørr, Semper;347;2,4;1;0;0,5;0,9;0;72,7;72,1;0,6;0;6,8;4;0
05.227;Pasta, grønn, fersk, rå;230;4;0,9;0;1,4;1,2;69;38,3;37,7;0,6;0;9,2;2;0,7
05.226;Pasta, naturell, fersk, rå;246;4,2;0,9;0;1,5;1,2;75;41,5;40,9;0,6;0;9,7;2;0,7
05.016;Pasta, naturell, tørr;347;1,3;0,1;0;0,2;0,6;0;69,8;69,3;0,5;0;11,9;4;0
05.443;Perlebygg;289;2;0,4;0;0,1;0,6;0;51,9;50,6;1,4;0;9,1;13;0
05.442;Perlespelt;281;2,4;0,3;0;0,3;0,8;0;44,8;43,8;1;0;12,1;16;0
05.384;Ris, arborio, risottoris, tørr;378;1;0,2;0;0,4;0,4;0;85,2;84,9;0,2;0;6,4;1;0
05.023;Ris, grøtris, 1 times koketid, tørr;357;0,8;0,1;0;0,3;0,3;0;80,5;80,3;0,2;0;6,4;1;0
05.307;Ris, grøtris, 5-25 min koketid, tørr;354;0,7;0,1;0;0,2;0,2;0;80;76,1;3,9;3,6;6,5;1;1,7
05.304;Ris, hurtigris, 1 % salt, tørr;349;0,2;0;0;0,1;0,1;0;78,2;78,1;0,1;0;7,9;2;0,7
05.024;Ris, hurtigris, tørr;359;0,7;0,1;0;0,2;0,2;0;78,4;77,8;0,6;0;8,5;3;0
05.305;Ris, polert, Basmatiris, tørr;354;1,1;0,2;0;0,3;0,3;0;76,8;76,6;0,2;0;9,2;0;0
05.306;Ris, polert, Jasminris, tørr;354;0,7;0,1;0;0,2;0,2;0;79,5;79,4;0,2;0;7,5;0;0
05.212;Ris, polert, langkornet, tørr;343;0,7;0,1;0;0,2;0,2;0;75,9;75,8;0,1;0;7,8;1;0
05.022;Ris, polert, parboiled, langkornet, tørr;347;1,2;0,2;0;0,4;0,4;0;75,7;75,3;0,4;0;7,7;1;0
05.021;Ris, upolert, naturris, langkornet, tørr;364;3;0,6;0;1,1;1,1;0;72,9;72,4;0,5;0;9,4;4;0
05.339;Ris, villris, rå;353;1,1;0,2;0;0,2;0,7;0;68,7;66,2;2,5;0;14;6;0
05.029;Semulegryn, hvetegryn;339;2;0,2;0;0,3;0,9;0;69,1;67,5;1,6;0;10;3;0
05.224;Sorghum;359;3,3;0,4;0;1,1;1,4;0;69,8;69,5;0,3;0;11;3;0
;;;;;;;;;;;;;;;
5.2.2;Gryn, ris, pasta, tilberedt;;;;;;;;;;;;;;
05.285;Bulgurgryn, kokt;93;0,6;0,1;0;0,1;0,2;0;16,8;16,5;0,3;0;3,7;3;0,4
05.447;Byggryn, kokt;108;0,3;0,1;0;0;0,2;0;21,8;21,5;0,3;0;2,7;3;0
05.252;Couscous, kokt;133;1,5;0,4;0;0,6;0,3;1;24,1;24,1;0;0;4,8;2;0,4
05.334;Nudler av ris, kokt uten salt;183;3,1;0,4;0;1,6;1;0;36,8;36,5;0,3;0;1,5;1;0,1
05.333;Nudler, kokt, med krydder;211;10,1;1,5;0;2,3;5,7;0;24,6;24,1;0,5;0,2;4,7;1;1,8
05.335;Pasta, fullkorn, kokt med salt;143;2,5;0,6;0;0,8;0,7;1;24,3;22,9;1,4;0;4,5;3;0,5
05.253;Pasta, grønn, fersk, kokt;94;2,5;0,6;0;1;0,6;26;14;13,7;0,2;0;3,4;1;0,4
05.229;Pasta, naturell, fersk, kokt;99;2,6;0,6;0;1;0,6;28;15,1;14,9;0,2;0;3,5;1;0,4
05.130;Pasta, naturell, kokt;138;2,1;0,5;0;0,8;0,5;1;24,9;24,7;0,2;0;4,2;1;0,5
05.337;Ris, Basmati, kokt;120;0,3;0,1;0;0,1;0,1;0;26,3;26,2;0,1;0;3;0;0
05.336;Ris, hurtigris, 1 % salt, kokt;118;0,1;0;0;0;0;0;26,6;26,6;0;0;2,6;0;0,1
05.254;Ris, hurtigris, kokt;121;0,2;0;0;0,1;0,1;0;26,7;26,5;0,2;0;2,7;1;0
05.338;Ris, Jasmin, kokt;120;0,2;0;0;0,1;0,1;0;27;27;0,1;0;2,4;0;0
05.289;Ris, polert, langkornet, kokt;116;0,2;0;0;0,1;0,1;0;25,8;25,8;0;0;2,5;0;0
05.125;Ris, polert, parboiled, langkornet, kokt;117;0,4;0,1;0;0,1;0,1;0;25,7;25,6;0,1;0;2,5;0;0
05.255;Ris, upolert, naturris, langkornet, kokt;122;0,9;0,2;0;0,4;0,4;0;24,8;24,6;0,2;0;3;1;0
05.340;Ris, villris, kokt;119;0,3;0,1;0;0,1;0,2;0;23,4;22,5;0,9;0;4,5;2;0
;;;;;;;;;;;;;;;
5.3;Kornblanding, frokostkorn;;;;;;;;;;;;;;
05.476;Corn flakes, glutenfri, Schär;341;0,2;0;0;0,1;0,1;0;75,6;72,8;2,8;M;7,5;3;1,8
05.033;Corn flakes, Kelloggs;381;1;0,2;0;0,1;0,4;0;84,1;75,3;8,8;M;7,1;4;1,1
05.239;Corn flakes, søt, Frosties;383;0,9;0,2;0;0,2;0,4;0;87,5;59,9;27,6;24;5,3;2;1,5
05.373;Frokostkorn, Jippi Frokosttall;362;2,6;1,6;0;0,6;0,9;0;69,1;56,9;12,2;9,7;11;9;0,5
05.240;Frokostkorn, ristet hvete og ris, Spesial K;375;1,5;0,3;0,1;0,2;0,8;0;79;62;17;16;9;5;1
05.158;Frokostkorn, sjokoladesmak;386;2;0,7;0;0,7;0,3;0;83,1;44,8;38,3;37,7;7,3;3;0,7
05.375;Frokostkorn, sjokoladesmak, Coco Pops Crunchers;381;2,5;1;0;0,7;0,5;0;78;49;29;24;9;5;0,8
05.395;Frokostkorn, sjokoladesmak, Nestlé Nesquick;369;3,6;1,1;0;0,8;0,7;0;72,1;49;23,1;M;8,7;7;0,5
05.474;Fruktmüsli, frokostblanding, glutenfri, Finax;372;4,7;0,5;0;1,5;1,9;0;61,8;41,8;20;M;8,1;25;1
05.483;Granola, hjemmelaget;465;26;2,9;0;10;9,3;1;40,5;16,7;23,8;2,9;12,7;9;0,5
05.136;Havre, ristet, med frukt, olje, Crüsli;444;15;1,5;0;4,2;7,4;0;67;42;25;22,7;7;7;0,1
05.376;Havreflak, Havreflakes;392;6;1,1;0;2,1;2,6;0;68;56;12;10,7;12;9;1
05.497;Havregryn, lettkokte, økologiske;363;6,1;0,9;0;1,9;2,2;0;58,4;57,4;1,1;0;13,3;11;0
05.237;Havreputer, Havrefras;363;6,1;1;0;2;2,3;0;61,5;52,7;8,8;M;9,8;11;0,8
05.374;Havreputer, Jippi Havreputer;403;5,7;1,1;0;1,9;1,9;0;71,7;59,6;12,1;9,5;12,2;8;0,5
05.394;Havreringer, Nestlé Cheerios;394;7,3;1,1;0;2,3;2,4;0;67,5;58,7;8,8;M;10,9;7;0,8
05.244;Hvetebrikker, Weetabix;358;2,5;0,3;0;0,3;1,2;0;67,4;62,4;5;3;11,3;11;0,7
05.156;Hveteflak ristet, med hvetekli, All-bran Regular;336;1,8;0,4;0;0,3;1,1;0;62,3;49;13,3;M;10,4;15;0,7
05.241;Hvetekli, ristet, All-Bran plus;349;3,6;0,7;0;0,6;1,8;0;61,9;49,1;12,8;12,5;10,3;14;0,6
05.034;Kornblanding, 4-korn;331;2,9;0,4;0;0,7;1,2;0;58,4;57,1;1,3;0;11,2;13;0
05.377;Kornblanding, med bær, Go'dag Blåbærmüsli;328;2;0,4;0;0,5;1;0;62;53,5;8,5;5,5;10;11;0,5
05.235;Kornblanding, med frukt og nøtter, Go'dag Energimüsli;401;11;1,2;0;4,8;4,5;0;60;43;17;6,7;11;9;0
05.400;Kornblanding, med frukt, AXA Fruktmüsli;376;5,7;2,2;0;1,1;1,4;0;69,8;50,8;19;M;8,5;6;0,4
05.236;Kornblanding, med frukt, Go'dag Fruktmüsli;355;5;2,5;0;1,2;1,3;0;65;47;18;7,8;9;7;0,5
05.238;Kornblanding, müsli med frukt, nøtter, søtet;365;3,8;0,5;0;0,9;1,3;0;70,6;41,5;29,1;13;8;8;0,4
05.378;Kornblanding, Vita Hjertego' Flerkornsblanding med Blåbær og Tranebær;360;4;0,5;0;1;1;0;62;50;12;7,5;10;18;0,8
05.477;Mais- og risflak, frokostblanding, glutenfri, Schär;339;0,6;0,1;0;0,1;0,2;0;74,7;67,4;7,3;M;6,3;6;0,6
05.475;Mais- og risflak, frokostblanding, glutenfri, special flakes, Semper;370;0,7;0,2;0;0,2;0,2;0;84;75;9;M;6,2;1;0,4
05.037;Puffet havre, Havrenøtter;403;6,5;0,9;0;2,2;2,1;0;69,1;68,9;0,2;0;14,1;6;0
05.038;Puffet hvete, Hvetenøtter;378;2,2;0,3;0;0,2;1,1;0;68,5;67,9;0,6;0;15,5;11;0
05.036;Puffet hvete, med sukker og honning, Honni korn;382;1,5;0,4;0;0,4;0,7;0;84;41;43;34;6;4;0,1
05.039;Puffet ris;378;0,9;0,2;0;0,3;0,3;0;86;85,7;0,3;0;6;1;0
;;;;;;;;;;;;;;;
5.5;Brødvarer, hjemmebakt;;;;;;;;;;;;;;
05.454;Bagels, hjemmelaget;293;8,5;3,3;0,1;2,1;2,2;31;42,6;41;1,6;1,2;9,8;4;1,2
05.455;Baguette, grov, hjemmelaget;239;2,9;1,3;0;0,6;0,7;4;42,3;41,5;0,8;0,1;8,4;5;0,5
05.049;Brød, 1/3 sammalt mel, skummet melk, hjemmebakt;243;1,2;0,2;0;0,2;0,7;0;45,9;44,6;1,4;0;9,6;5;0,3
05.048;Brød, 1/3 sammalt mel, vann, hjemmebakt;236;1,2;0,2;0;0,2;0,7;0;44,9;44,6;0,3;0;8,8;5;0,3
05.041;Brød, 100 % sammalt mel, skummet melk, hjemmebakt;245;1,5;0,3;0;0,2;0,8;0;42,3;39,7;2,6;0;11;9;0,3
05.045;Brød, 2/3 sammalt mel, skummet melk, hjemmebakt;248;1,4;0,3;0;0,2;0,8;0;44,6;42,1;2,5;0;10,7;7;0,3
05.044;Brød, 2/3 sammalt mel, vann, hjemmebakt;233;1,3;0,2;0;0,2;0,8;0;42,6;42,1;0,4;0;9,1;7;0,3
05.051;Brød, 25 % sammalt mel, skummet melk, hjemmebakt;244;1,1;0,2;0;0,2;0,6;0;46,6;45,2;1,3;0;9,5;5;0,3
05.050;Brød, 25 % sammalt mel, vann, hjemmebakt;245;1,3;0,3;0;0,2;0,7;0;45,9;44,6;1,4;0;9,6;5;0,3
05.047;Brød, 50 % sammalt mel, skummet melk, hjemmebakt;242;1,3;0,2;0;0,2;0,7;0;44,8;43,4;1,4;0;9,7;6;0,3
05.046;Brød, 50 % sammalt mel, vann, hjemmebakt;234;1,2;0,2;0;0,2;0,7;0;43,7;43,4;0,4;0;9;6;0,3
05.043;Brød, 75 % sammalt mel, skummet melk, hjemmebakt;247;1,4;0,3;0;0,2;0,8;0;44,1;41,5;2,5;0;10,7;8;0,3
05.042;Brød, 75 % sammalt mel, vann, hjemmebakt;232;1,3;0,2;0;0,2;0,8;0;42;41,5;0,4;0;9,2;8;0,3
05.054;Brød, ekstra grovt, 75 % sammalt mel, hjemmebakt;269;4,2;1,2;0;1,6;1,2;1;46,5;44,2;2,3;0;9,6;3;0,8
05.264;Brød, glutenfritt, fint, med lettmelk, hjemmebakt;220;1,8;0,6;0;0,7;0,3;2;46,5;40,8;5,7;2,8;2,9;3;0,8
05.262;Brød, glutenfritt, fint, med vann, hjemmebakt;207;1;0,1;0;0,6;0,3;0;47,4;44,8;2,6;2,6;1;2;0,7
05.265;Brød, glutenfritt, grovt, med lettmelk, hjemmebakt;217;2,3;0,8;0;0,7;0,6;2;42,8;37,5;5,3;2,6;4,1;4;0,6
05.263;Brød, glutenfritt, grovt, med vann, hjemmebakt;209;1,4;0,3;0;0,6;0,6;0;44,4;41,8;2,6;2,6;2,7;4;0,6
05.355;Brød, glutenfritt, grovt, soyabasert drikke med kalsium, hjemmebakt;228;2,7;0,6;0;0,8;1,2;0;44,4;37,5;6,9;4,2;4,1;5;0,6
05.354;Brød, glutenfritt, grovt, soyabasert drikke, hjemmebakt;212;2,8;0,6;0;0,8;1,3;0;40,3;37,5;2,8;2,6;4,2;5;0,6
05.129;Brød, grovbakst, 40 % sammalt mel, hjemmebakt;241;2,7;0,5;0;0,8;0,9;1;43,1;41,4;1,8;0,6;8,4;5;1
05.437;Focaccia;310;12,2;1,8;0;8,5;1,3;0;41,2;40,7;0,5;0,3;7,5;3;1,3
05.452;Horn, fint, hjemmelaget;300;8,2;2,6;0,1;2,4;2,5;23;44,1;42,1;2;0,6;10,3;4;0,9
05.453;Horn, grov, hjemmelaget;271;7,6;3,3;0,1;2;1,4;29;37,5;34,9;2,6;1;10,3;6;0,8
05.053;Loff, skummet melk, hjemmebakt;269;4,2;1,2;0;1,6;1,2;1;46,5;44,2;2,3;0;9,6;3;0,8
05.052;Loff, vann, hjemmebakt;254;4,2;1,1;0;1,6;1,2;1;44,4;44,2;0,2;0;8,1;3;0,7
05.444;Pizzasnurrer;219;6,7;3,1;0,1;2,5;0,8;11;29,7;27;2,7;0,1;8,8;2;0,8
05.065;Rundstykke, baguette, finbakstmel, hjemmebakt;265;2,8;0,7;0;0,8;0,9;0;51,4;49,6;1,8;0,7;7,4;2;1
05.206;Rundstykke, fint, med skummet melk, hjemmebakt;275;5,2;1,4;0;2;1,4;2;45,8;43,6;2,2;0;9,5;3;0,5
05.300;Rundstykke, fint, med vann, hjemmebakt;260;5,2;1,4;0;2;1,4;2;43,8;43,6;0,2;0;8;3;0,4
05.067;Rundstykke, grovt, med skummet melk, hjemmebakt;267;5,4;1,5;0;2;1,5;2;42,2;39,8;2,4;0;9,6;6;3,8
05.301;Rundstykke, grovt, med vann, hjemmebakt;256;5,4;1,4;0;2,1;1,5;2;40,5;40,2;0,4;0;8,4;6;0,4
05.066;Rundstykke, mellomgrovt, med skummet melk, hjemmebakt;272;5,3;1,5;0;2;1,4;2;44,1;41,8;2,3;0;9,7;5;0,7
05.302;Rundstykke, mellomgrovt, med vann, hjemmebakt;258;5,3;1,4;0;2;1,4;2;42,2;41,9;0,3;0;8,2;5;0,7
05.485;Scones, fin, glutenfri;310;8,4;4,4;0,1;2,6;0,8;11;52,2;49,4;2,8;0;2,1;8;0,9
05.489;Scones, grov, glutenfri;290;8,8;4,5;0,1;2,6;0,9;11;48;44,7;3,3;0;2,3;5;0,9
05.413;Scones, grove, med melk;298;8,1;1;0;4,1;2,4;1;45;39,2;5,7;3,5;9;5;1,3
05.414;Scones, grove, med yoghurt;257;5;1,4;0;0,9;2;4;40,3;34,4;5,9;0;9,6;6;1,7
;;;;;;;;;;;;;;;
5.6;Brødvarer, industribakt;;;;;;;;;;;;;;
05.491;Baguett, glutenfri, Semper;272;3,5;1;0;1,7;0,6;2;55;46;9;5;4;2;3
05.211;Baguette, fin, halvstekt, stekt;265;2,8;0,7;0;0,8;0,9;0;51,4;49,6;1,8;0,7;7,4;2;1
05.344;Brød, ekstra grovt (75-100 %), karbohydratredusert, kjøpt, Fiber og frø;260;11;1,2;0;2,3;6,3;0;19,7;18,8;0,9;0;15,9;10;1
05.343;Brød, ekstra grovt (75-100 %), kjøpt;221;2,2;0,3;0;0,5;1;0;35,9;33,1;2,8;M;11,6;6;1
05.366;Brød, ekstra grovt (75-100 %), kjøpt, Grovbrød uten hele korn;226;3,3;0,8;0;0,2;0,6;0;35,3;33;2,3;1;10,5;7;1
05.390;Brød, ekstra grovt (75-100 %), kjøpt, Grovt & Godt Grovbrød;212;2;0,3;0;0,4;1,1;0;32,5;29,9;2,6;M;12,4;7;1
05.367;Brød, ekstra grovt (75-100 %), kjøpt, Grovt og godt havrebrød;230;2,4;0,4;0;0,6;0,9;0;39,2;36,3;2,9;M;10,8;4;1,2
05.368;Brød, ekstra grovt (75-100 %), kjøpt, Havrebrød;219;4;0,5;0;1,5;1;0;32;31;1;0;11;6;0,8
05.427;Brød, glutenfritt, Semper formbrød;247;4,4;0,6;0;1,3;2,5;M;45,9;38,2;7,7;M;2,9;6;2,1
05.342;Brød, grovt (50-75 %), kjøpt;237;2,3;0,3;0;0,9;0,9;0;42,2;39,4;2,8;M;9;6;1,2
05.392;Brød, grovt (50-75 %), kjøpt, First Price kneipp;246;2,2;0,2;0;0,9;0,9;0;45,3;43,4;1,9;M;8,6;5;1,5
05.363;Brød, grovt (50-75 %), kjøpt, Istidbrød;232;2,3;0,5;0;0,5;0,8;0;42,3;40,9;1,4;0,1;8,1;5;1,3
05.361;Brød, grovt (50-75 %), kjøpt, Josefinebrød;245;2,3;0,6;0;0,5;0,8;0;44,3;42,8;1,5;0,2;9;5;1,1
05.365;Brød, grovt (50-75 %), kjøpt, Løvebrølbrød;246;4,4;0,4;0;0,7;1,9;0;41,4;40;1,4;0;7,5;5;1
05.389;Brød, grovt (50-75 %), kjøpt, Norsk Fjellbrød;247;2,8;0,3;0;1,1;1;0;44;41,4;2,6;M;8,5;6;1
05.393;Brød, grovt (50-75 %), kjøpt, Pågen kjernesunt brød;229;2,7;0,3;0;1,1;1;0;38,1;35;3,1;M;10,3;6;1,2
05.362;Brød, grovt (50-75 %), kjøpt, Skibrød;235;2;0,6;0;0,2;0,6;0;41,7;39,8;1,9;0,2;9,6;6;1,2
05.364;Brød, grovt (50-75 %), kjøpt, Speltbrød;270;8,1;0,8;0;3,2;3,3;0;34,9;28,5;1,9;1;11,4;6;1
05.391;Brød, grovt (50-75 %), kjøpt, Superbrød;225;1,6;0,3;0;0,5;0,7;0;41,3;37,6;3,7;M;8,5;6;1,3
05.468;Brød, grovt, glutenfritt, Fria;293;2,5;0,6;0;1;0,7;0;53;46,2;6,8;M;0,9;27;1,2
05.341;Brød, halvgrovt (25-50 %), kjøpt;231;2,4;0,4;0;0,4;1;0;42,2;40,8;1,4;0,2;8;5;1,1
05.358;Brød, halvgrovt (25-50 %), kjøpt, Jegerbrød;234;3;0,3;0;0,7;1;0;40,7;37,8;2,9;M;8,6;5;1,2
05.360;Brød, halvgrovt (25-50 %), kjøpt, Kneippbrød;219;1,5;0,2;0;0,2;0,6;0;42,4;41,2;1,2;0,1;7,1;4;1
05.359;Brød, halvgrovt (25-50 %), kjøpt, Odelsbrød;245;1,9;0,4;0;0,3;0,8;0;46,5;45;1,5;0,2;8,2;5;1,3
05.357;Brød, halvgrovt (25-50 %), kjøpt, Yoghurtbrød;222;1,5;0,2;0;0,2;0,6;0;41,7;40,5;1,2;0,1;8,3;4;1
05.182;Chapatti, med sammalt mel;246;1,5;0,3;0;0,2;0,9;0;43,2;42,6;0,6;0;10;10;0,7
05.472;Ciabatta, glutenfri, Schär;276;7,2;0,8;0;2,4;3,5;0;44,6;38,6;6;M;6;5;0,8
05.061;Hamburgerbrød, fint, kjøpt;303;8,3;0,7;0;4,2;2,7;0;49,5;43,6;5,9;4,9;6,6;2;0,7
05.284;Loff, fint brød (0-25 %), formstekt, kjøpt;256;2,9;1;0;0,7;0,8;7;46,6;44,4;2,2;0;9,4;3;1
05.186;Loff, fint brød (0-25 %), halvstekt, stekt;259;1,6;0,5;0;0,3;0,5;4;50,2;47,4;2,9;0;9,1;4;0,9
05.060;Loff, fint brød (0-25 %), kjøpt;265;2,2;0,6;0;0,6;0,8;0;50,4;50,2;0,2;0;9,1;4;0,9
05.283;Loff, fint brød (0-25 %), spiral, kjøpt;264;3,3;1,1;0;0,8;0,8;8;47,5;45;2,5;0;9,2;4;1
05.188;Pitabrød, fint, kjøpt;228;1;0,2;0;0,1;0,5;0;45,3;45;0,2;0;7,7;4;1,1
05.062;Pizzabunn, uten fyll;238;3,2;0,4;0;1,4;1,2;0;42,6;42,4;0,2;0;7,9;3;0,7
05.385;Polarbrød, hvete;314;5,1;0,5;0;2,4;1,9;0;55,7;50,4;5,4;0;9,6;3;0,7
05.184;Pumpernikkel, fullkornsbrød, ekstra grovt (75-100 %), kjøpt;204;1,6;0,2;0;0,3;0,6;0;37;33,5;3,5;0;5,4;10;0,9
05.063;Pølsebrød, fint, kjøpt;304;8,2;0,7;0;4,1;2,7;0;50,1;42,9;7,2;6,2;6,5;2;0,4
05.272;Rugbrød, fint (0-25 %), kjøpt;248;2,6;0,9;0;0,7;1;6;45,7;43;2,8;0;7,9;5;1
05.273;Rugbrød, grovt (50-75 %), kjøpt;255;1,9;0,5;0;0,5;0,7;0;47,4;41,2;6,1;5,5;6,7;10;0,4
05.216;Rundstykke, fint, halvstekt, kjøpt, stekt;273;3,8;0,9;0;1;1,5;0;48,3;45,6;2,7;0;9,6;4;1,1
05.064;Rundstykke, fint, kjøpt;277;3,3;1;0;1;1;0;50,8;50,5;0,2;0;9,2;4;0,7
05.215;Rundstykke, grovt, halvstekt, kjøpt, stekt;289;5,3;1,6;0;2;1,4;0;48,7;46;2,7;0;8,4;7;1,3
05.271;Rundstykke, grovt, kjøpt;257;5,1;1,8;0;1,8;1,3;0;42,1;41,9;0,3;0;8,2;5;0,8
05.490;Rundstykker, av pulver, grove, glutenfrie;273;8,6;1,4;0;2,5;4,1;0;36,8;35,7;1,1;0,1;8,9;7;1
05.493;Rundstykker, fiber, glutenfrie, Hatting;268;6,9;0,7;0;2,2;2,9;0;43,7;40,2;3,5;2;4;7;0,9
05.492;Rundstykker, fine, glutenfrie, Hatting;229;2;0,2;0;1,1;0,5;0;49,9;48,1;1,8;1;2,2;1;1,4
05.372;Tortilla, burrito, hvetemel, Old El Paso;255;5,4;2;0;2,1;1,1;M;42,2;40;2,2;0;8,6;1;1,7
05.248;Tortilla, maislefse;305;3,7;0,4;0;1,5;1,4;0;60,9;60,2;0,7;0;4,8;5;1,4
05.371;Tortilla, wraps, hvetemel, Santa Maria;265;4,2;0,6;0;2;1,3;M;47,4;45,9;1,5;0;8,3;2;1,9
05.381;Tortilla, wraps/burrito, hvetemel;260;4,8;1,3;0;2;1,2;M;44,8;43;1,9;0;8,5;2;1,8
05.470;Wraps, glutenfri, Bfree;411;1,3;0,2;0;0,5;0,5;0;83,2;65,2;18;M;5,4;11;1,4
05.471;Wraps, glutenfri, Schär;307;6,1;2,6;0;2,2;1;0;44,5;39,1;5,4;M;7,3;22;0,8
;;;;;;;;;;;;;;;
5.7;Knekkebrød, smørbrødkjeks o.l.;;;;;;;;;;;;;;
05.144;Flatbrød, havre, kjøpt;320;4,2;0,6;0;1,2;1,9;0;50,9;47,8;3,1;0;13,9;12;1,3
05.146;Flatbrød, hjemmebakt type, kjøpt;343;1,6;0,3;0;0,3;0,5;0;65,5;62,1;3,4;0;10,6;12;1,3
05.068;Flatbrød, kjøpt;340;1,2;0,3;0;0,2;0,5;0;67,4;64,1;3,3;0;10,4;9;0,9
05.075;Kjeks, fet, Cream cracker;171;9,8;3,6;0;3,7;2;0;11,2;0,2;11;11;8;3;2,2
05.152;Kjeks, Kaptein;372;6,4;1,7;M;2,3;0,9;0;61,1;58,5;2,6;1,3;14,8;5;1,4
