id;product;omega3; omega6;vitaminA; retinol; betacarotene; vitaminD; vitaminE; thiamine;riboflavin;niacin;vitaminB6;folate;vitamineB12; vitamineC; calcium; iron;sodium;potassium;magnesium; zinc;selenium; copper;phosphorus; iodine
1;Melk og melkeprodukter;;;;;;;;;;;;;;;;;;;;;;;;
1.1;Melk og melkebasert drikke;;;;;;;;;;;;;;;;;;;;;;;;
12.026;Havsalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;3;37600;56;37;0,1;0;0,14;1;20
09.011;Kakaopulver;0;0,77;3;0;40;0;0,2;0,1;0,15;2;0,07;38;0;0;105;11;35;3490;523;10,1;1;3,6;660;3
10.131;Karripasta, curry paste;0,85;4,18;M;0;M;0;M;0,09;0,13;1,8;M;M;0;0;150;12,8;1520;520;75;0,8;M;0,29;110;0
06.554;Kokosmasse, usøtet;0;0,71;0;0;0;0;0,4;0,06;0,1;0,6;0,3;9;0;2;26;3,3;37;543;90;2;19;0,8;206;1
06.701;Kokosmelk, hermetisk;0;0,23;0;0;0;0;0,1;0,02;0;0,6;0,03;14;0;1;18;3,3;13;220;46;0,6;0;0,22;96;1
06.780;Kokosmelk, mager, hermetisk;0;0,08;0;0;2;0;0;0;0;0,1;0,01;9;0;0;3;0,3;34;77;12;0,2;2;M;18;1
10.147;Kondensert melk, søtet;0,12;0,22;74;73;14;0,2;0,2;0,09;0,42;0,2;0,05;11;0,4;3;284;0,2;127;371;26;0,9;15;0,02;253;25
12.023;Mineralsalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0,9;20000;21000;1000;0,5;0;0,14;70;0
10.138;Miso, fermentert soyabønnepasta;0,99;5,3;2;0;24;0;1,1;0,04;0,12;1,2;0,13;54;0;0;150;6,8;4300;930;130;2;19;0,66;250;31
10.136;Multi 0,65 g/stk, Nycoplus;0;0;38168;38168;0;1527;1527;214;244;2901;246;61538;305;11450;0;2290;0;0;15267;1832;9160;137;0;22901
10.135;Multi Barn 1,1 g/stk, Nycoplus;0;0;22727;22727;0;909;545;82;100;1090;91;11818;118;3636;0;818;0;0;6818;636;2727;45;0;10909
10.137;Multi Vitaminmikstur, Nycoplus;0;0;2000;2000;0;75;60;9;10;120;12;750;0;450;0;0;0;0;0;0;0;0;0;0
10.133;Natron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27360;0;0;0;0;0;0;0
06.511;Nypesuppe, pulver;0,05;0,07;48;0;580;0;0;0,01;0,24;0,3;0;0;0;190;155;1,3;32;469;39;0,1;0;M;35;1
12.022;Salt, bordsalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,3;39300;89;76;0,1;1;0,08;1;0
12.025;Salt, bordsalt, jodert, Jozo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,3;39300;89;76;0,1;0;0,08;1;500
12.116;Sanasol;0;0,01;2000;M;M;75;60;9;10;M;12;750;M;450;M;M;M;M;M;M;M;M;M;0
12.008;Sennep;0,73;0,68;0;0;0;0;1,8;0,1;0,2;0;0,01;0;0;0;95;1,8;760;165;117;0,7;6;0,09;170;1
10.126;Soyasaus;0;0;0;0;0;0;0;0,05;0,13;3,4;0,15;11;0;0;17;2,4;6760;180;37;0,2;1;0,01;47;M
10.134;Taco kryddermix;0,01;0,05;121;0;1450;0;4,9;0,16;0,28;2,1;1,02;68;0,3;0;230;11,4;8100;675;85;1,1;4;0,36;195;6
12.113;Taco kryddermix, Old El Paso;0,09;1,77;131;0;1570;0;6;0,19;0,38;2,7;1,1;92;0,4;0;200;13;8400;770;89;1,1;2;0,4;240;7
12.112;Taco kryddermix, Santa Maria;0,15;1,03;111;0;1330;0;3,8;0,12;0,18;1,4;0,93;44;0,2;0;260;9,7;7800;580;80;1;5;0,32;150;6
12.024;Urtesalt;0,11;0,08;0;0;0;0;0;0;0;0;0;0;0;0;3180;0;30000;2040;0;0;0;0,14;139;0
12.115;Vitaminbjørner, 2,1 g/stk, Collett;0;0;9524;M;M;238,1;285,7;M;M;381;33,33;4762;59,5;1429;M;M;M;M;M;M;M;M;M;0
12.114;Vitamineral, 0,55 g/stk, Vitaplex;0;0;145455;M;M;909,1;2181,8;200;254,55;2909,1;M;36364;454,5;14545;M;M;M;M;M;1818,2;10000;181,82;M;27273
10.139;Wonton-ark;0,04;0,57;4;4;0;0;M;0,52;0,38;5,4;0,03;M;0;0;47;3,4;572;82;20;0,7;28;0,15;81;M
;;;;;;;;;;;;;;;;;;;;;;;;;
10.8;Pulver, tørr vare;;;;;;;;;;;;;;;;;;;;;;;;
10.100;Buljongpulver;0;0,2;0;0;0;0;M;0,15;0,9;M;M;M;0;0;40;1,1;22000;1500;120;1,6;M;M;M;390
10.123;Fiskesuppe, Bergensk, pulver;0,35;3,12;M;M;M;0;M;0,2;0,4;M;M;M;0;M;240;1,4;3960;700;54;1,7;M;M;M;M
10.110;Grytebasis, med pasta, pulver;0,27;1,25;M;0;M;0;M;M;M;M;M;M;0;M;55;2,3;2200;900;M;M;M;M;M;M
10.109;Grytebasis, med ris, pulver;0,21;1,8;M;0;M;0;M;0,4;0,15;M;M;M;0;M;100;1,6;2080;900;44;0,9;M;M;M;M
10.034;Pizzafyllbasis, uten kjøtt;0,06;0,14;M;0;M;0;M;M;M;M;M;M;0;5;M;0,1;600;410;M;M;M;M;M;M
10.124;Potetmospulver, med melk;0,1;0,41;0;0;0;0;0,3;0,19;0,3;4,2;0,86;30;0,3;60;70;1,6;1030;1500;68;1,4;1;0,37;290;39
09.109;Sjokoladepulver, Rett i koppen;0;0,03;0;0;0;0;0,1;0,06;0,04;0,5;0,02;38;0;0;33;7;280;1470;155;1,9;2;1,1;190;3
09.012;Sjokoladepulver, uten melk;0;0,07;0;0;0;0;0,1;0,06;0,04;0,5;0,02;4;0;0;33;7;217;842;133;2,3;2;0,84;190;3
10.113;Tomatsuppe, pulver;0,53;1,55;M;0;M;0;M;0,25;0,3;M;M;M;0;M;140;1,5;3240;1300;54;1;M;M;M;M
;;;;;;;;;;;;;;;;;;;;;;;;;
11;Spedbarnsmat;;;;;;;;;;;;;;;;;;;;;;;;
11.081;Barnemat, middag, biff stroganoff med pasta, fra 15 mnd;0,09;0,54;59;1;697;0;0,9;0,09;0,02;1;0,07;6;0,2;3;12;0,7;87;142;13;0,6;2;0,07;47;1
11.088;Barnemat, middag, couscous og biff, fra 12 mnd;0,13;0,43;71;1;829;0;0,8;0,08;0,03;0,9;0,07;9;0,3;3;15;0,6;56;155;13;0,6;1;0,07;44;1
11.087;Barnemat, middag, couscous og laks, fra 15 mnd;0,31;0,59;90;2;1052;0,7;0,6;0,04;0,02;0,9;0,08;6;0,3;2;13;0,3;88;119;11;0,2;3;0,05;42;1
11.079;Barnemat, middag, fiskegrateng, fra 12 mnd;0,12;0,28;66;16;594;0,4;0,5;0,04;0,03;0,9;0,07;10;0,2;4;28;0,3;108;236;17;0,3;3;0,05;62;31
11.082;Barnemat, middag, fullkornslasagne, fra 12 mnd;0,09;0,36;86;3;993;0;0,7;0,05;0,03;1,2;0,09;13;0,3;5;15;0,6;46;151;13;0,8;2;0,06;57;1
11.089;Barnemat, middag, fullkornspasta med grønnsaker, fra 12 mnd;0,18;0,55;9;0;113;0;0,9;0,07;0,03;1,2;0,09;36;0;15;21;0,4;42;217;18;0,4;2;0,09;54;1
11.078;Barnemat, middag, grønnsakslasagne, fra 12 mnd;0,1;0,3;85;19;798;0;0,6;0,03;0,03;0,4;0,06;14;0,1;4;61;0,3;112;111;10;0,5;1;0,05;62;3
11.093;Barnemat, middag, grønnsaksrisotto og kalkun, fra 12 mnd;0,18;0,53;89;0;1060;0;0,6;0,02;0,02;0,7;0,07;7;0,1;1;7;0,1;85;71;7;0,4;1;0,02;32;2
11.084;Barnemat, middag, gulrot og potet, fra 4 mnd;0,1;0,39;172;0;2061;0;0,7;0,03;0,01;0,6;0,04;7;0;3;13;0,2;8;138;9;0,2;0;0,04;22;1
11.094;Barnemat, middag, gulrot, fra 4 mnd;0;0,07;377;0;4524;0;0,6;0,03;0,01;0,5;0,03;7;0;2;25;0,2;17;128;7;0,2;0;0,05;25;2
11.077;Barnemat, middag, kjøttkaker i brun saus, fra 8 mnd;0,14;0,38;48;1;559;0;0,5;0,04;0,03;1,1;0,1;15;0,2;6;13;0,5;50;272;17;0,6;1;0,06;44;1
11.083;Barnemat, middag, kjøttkaker og poteter, fra 12 mnd;0,11;0,37;77;4;880;0;0,6;0,04;0,03;1,2;0,08;15;0,3;5;16;0,6;40;214;14;0,6;1;0,06;42;1
11.085;Barnemat, middag, kyllingboller og pasta, fra 12 mnd;0,11;0,48;12;3;106;0;0,8;0,09;0,03;1,2;0,09;11;0;7;10;0,6;50;137;15;0,4;2;0,07;57;1
11.091;Barnemat, middag, oksekjøtt og potet, fra 12 mnd;0,16;0,46;65;1;767;0;0,9;0,04;0,03;1,2;0,12;13;0,2;9;14;0,6;107;283;18;0,6;1;0,07;48;2
11.092;Barnemat, middag, potet og brokkoli, fra 4 mnd;0,15;0,38;4;0;44;0;0,5;0,03;0,02;0,7;0,09;12;0;10;9;0,3;2;182;13;0,3;0;0,05;32;1
11.086;Barnemat, middag, spagetti bolognese, fra 15 mnd;0,13;0,49;50;3;571;0;0,9;0,08;0,02;0,9;0,06;7;0,2;6;11;0,7;86;124;12;0,6;2;0,06;42;1
11.090;Barnemat, middag, vegetargryte, fra 12 mnd;0,19;0,57;127;1;1516;0;0,9;0,04;0,02;0,6;0,04;14;0;3;18;0,3;15;122;9;0,3;1;0,05;31;1
11.080;Barnemat, middag, vegetarisk, fra 6 mnd;0,02;0,16;186;0;2229;0;1,1;0,06;0,09;0,6;0,11;19;0;9;19;1,2;2;309;15;0,4;6;0,15;55;0
11.061;Flerkornsgrøt med eple og pære, fra 12 mnd, pulver, Småfolk;0,42;3,71;380;380;0;9;6,5;0,54;0,92;3,5;0,47;65;1,5;92;663;12;157;863;84;4,5;4;0,21;453;52
11.062;Flerkornsgrøt med eple og pære, fra 12 mnd, spiseklar, Småfolk;0,1;0,86;88;88;0;2,1;1,5;0,12;0,21;0,8;0,11;15;0,3;21;153;2,8;36;199;19;1;1;0,05;105;12
11.057;Fruktgrøt med eple og banan, fra 6 mnd, pulver, Småfolk;0,39;3,6;398;397;18;8;6,6;0,53;0,92;3;0,56;70;2,1;89;593;11;177;903;71;4,2;4;0,22;420;120
11.058;Fruktgrøt med eple og banan, fra 6 mnd, spiseklar, Småfolk;0,09;0,83;92;92;4;1,8;1,5;0,12;0,21;0,7;0,13;16;0,5;21;137;2,5;41;208;16;1;1;0,05;97;28
11.051;Fruktgrøt med pære og banan, fra 8 mnd, pulver, Nestlé;0,34;1,75;268;267;12;8;3;0,99;0,71;4,1;0,45;47;1,1;47;557;11;110;760;79;2,5;5;0,18;400;44
11.052;Fruktgrøt med pære og banan, fra 8 mnd, spiseklar, Nestlé;0,08;0,4;62;62;3;1,8;0,7;0,23;0,16;0,9;0,1;11;0,3;11;129;2,5;25;175;18;0,6;1;0,04;92;10
11.065;Fruktpuré, eple, med fersken og mango, fra 4 mnd, HiPP;0,02;0,03;5;0;54;0;0,3;0,02;0,03;0,2;0,04;3;0;15;6;0,2;1;151;6;0,1;0;0,03;96;0
11.066;Fruktpuré, med eple og banan, fra 4 mnd, HiPP;0,02;0,04;2;0;23;0;0,2;0,02;0,03;0,2;0,09;3;0;15;6;0,1;1;190;11;0,1;0;0,04;93;M
11.067;Fruktpuré, med eple og pære, fra 4 mnd, HiPP;0,02;0,03;2;0;23;0;0,2;0,02;0,03;0,1;0,04;2;0;15;6;0,1;1;154;6;0;0;0,03;95;M
11.072;Fruktpuré, med eple, banan og jordbær, fra 6 mnd, HiPP;0,02;0,04;2;0;20;0;0,3;0,02;0,03;0,3;0,11;14;0;15;9;0,2;1;211;14;0,1;0;0,04;74;M
11.070;Fruktpuré, med eple, fersken, blåbær og bringebær, fra 6 mnd, HiPP;0,02;0,03;4;0;46;0;0,5;0,02;0,03;0,3;0,04;5;0;15;8;0,2;1;154;8;0,1;0;0,04;85;M
11.071;Fruktpuré, med eple, jordbær, banan og blåbær, fra 6 mnd, HiPP;0,02;0,04;2;0;23;0;0,2;0,02;0,03;0,1;0,05;4;0;15;7;0,1;1;157;7;0;0;0,03;100;M
11.068;Fruktpuré, med fersken, mango og eple, fra 4 mnd, HiPP;0,04;0,08;17;0;198;0;0,5;0,02;0,03;0,3;0,06;12;0;15;7;0,1;1;158;8;0,1;0;0,05;71;M
11.069;Fruktsmoothie, med eple, jordbær og banan, fra 6 mnd, Nestlé;0,04;0,08;M;M;M;0;0,4;0,03;0,04;0,6;0,05;13;0;15;11;0,4;1;194;16;0,1;M;0,12;18;M
11.053;Fullkornsgrøt med eksotiske frukter og müsli, fra 12 mnd, pulver, Nestlé;0,34;1,52;242;237;66;9;2,9;0,83;0,68;4,8;0,31;42;1;46;550;11;117;663;62;2,5;4;0,15;353;52
11.054;Fullkornsgrøt med eksotiske frukter og müsli, fra 12 mnd, spiseklar, Nestlé;0,08;0,35;56;55;15;2,1;0,7;0,19;0,16;1,1;0,07;10;0,2;11;127;2,5;27;153;14;0,6;1;0,03;81;12
11.059;Fullkornsgrøt med pære, eple og bringebær, fra 8 mnd, pulver, Småfolk;0,42;3,66;343;343;0;5;6,6;0,63;0,88;3,4;0,47;75;1,8;101;633;11;130;763;77;4,2;4;0,21;430;100
11.060;Fullkornsgrøt med pære, eple og bringebær, fra 8 mnd, spiseklar, Småfolk;0,1;0,84;79;79;0;1,2;1,5;0,15;0,2;0,8;0,11;17;0,4;23;146;2,5;30;176;18;1;1;0,05;99;23
11.047;God natt havregrøt naturell, fra 6 mnd, pulver, Nestlé;0,41;2,22;270;270;0;6;3,2;1,1;0,67;5,1;0,56;44;1,1;46;593;11;117;670;86;3;5;0,21;467;44
11.048;God natt havregrøt naturell, fra 6 mnd, spiseklar, Nestlé;0,1;0,51;62;62;0;1,4;0,7;0,25;0,15;1,2;0,13;10;0,3;11;137;2,5;27;155;20;0,7;1;0,05;108;10
11.075;Grøt, med ris, mais og banan, fra 4 mnd, pulver, Nestlé;0,2;1,73;422;420;21;6;5,3;1,4;0,64;6,1;0,36;83;0,5;37;440;7,6;96;670;57;4,1;7;0,14;310;43
11.076;Grøt, med ris, mais og banan, fra 4 mnd, spiseklar, Nestlé;0,05;0,4;97;97;5;1,4;1,2;0,32;0,15;1,4;0,08;19;0,1;9;102;1,8;22;155;13;0,9;2;0,03;72;10
11.045;Havregrøt med banan og bringebær, fra 6 mnd, pulver, Nestlé;0,34;1,87;274;273;13;6;3,1;1,1;0,65;4,8;0,44;62;1;42;613;12;120;767;87;3;5;0,19;437;46
11.046;Havregrøt med banan og bringebær, fra 6 mnd, spiseklar, Nestlé;0,08;0,43;63;63;3;1,4;0,7;0,25;0,15;1,1;0,1;14;0,2;10;141;2,8;28;177;20;0,7;1;0,04;101;11
11.049;Havregrøt med banan og mango, fra 8 mnd, pulver, Nestlé;0,36;1,92;245;240;57;4;3,2;0,94;0,64;3,7;0,47;70;1;49;557;10;110;777;89;2,7;5;0,22;437;45
11.050;Havregrøt med banan og mango, fra 8 mnd, spiseklar, Nestlé;0,08;0,44;56;55;13;0,9;0,7;0,22;0,15;0,9;0,11;16;0,2;11;129;2,3;25;179;21;0,6;1;0,05;101;11
11.063;Hirsegrøt med eple og pære, fra 6 mnd, pulver, Holle;0,03;1,85;0;0;0;0;0,3;0,91;0,17;3,3;0,23;25;0;8;27;3,8;0;243;100;3;7;0,57;247;2
11.064;Hirsegrøt med eple og pære, fra 6 mnd, spiseklar, Holle;0;0,21;0;0;0;0;0;0,1;0,02;0,4;0,03;3;0;1;3;0,4;0;27;11;0,3;1;0,06;27;0
11.073;Kveldsgrøt, med ris, pasta og gulrot, fra 6 mnd, pulver, Semper;0,25;2,59;382;380;20;8;3,2;1,5;3,3;3,8;0,47;140;1,4;35;550;6,5;170;870;100;4,7;17;0,23;480;64
11.074;Kveldsgrøt, med ris, pasta og gulrot, fra 6 mnd, spiseklar, Semper;0,06;0,6;88;88;5;1,8;0,7;0,35;0,76;0,9;0,11;32;0,3;8;127;1,5;39;201;23;1,1;4;0,05;111;15
11.040;Morsmelkerstatning, fra fødsel, drikkeklar;0,07;0,52;60;M;M;1,7;1,3;0,07;0,18;0,5;0,04;22;0,2;10;43;0,3;21;77;6;0,5;4;0,06;24;15
11.095;Morsmelkerstatning, fra fødsel, ferdig utblandet;0,07;0,52;58;M;M;1,7;1,5;0,08;0,18;0,5;0,04;18;0,2;10;43;0,3;21;67;6;0,5;4;0,05;24;14
11.042;Morsmelkerstatning, fra fødsel, pulver;0,56;4,34;450;M;M;13;12;0,6;1,4;4;0,3;140;1,7;80;330;2,4;165;520;44;3,7;28;0,4;185;105
11.055;Sinlac spesialgrøt, pulver, Nestlé;0,17;1,85;343;343;0;5;3;0,85;0,61;3,2;0,44;66;0,4;65;530;12;117;350;73;6,1;4;0,5;317;32
11.056;Sinlac spesialgrøt, spiseklar, Nestlé;0,04;0,43;79;79;0;1,2;0,7;0,2;0,14;0,7;0,1;15;0,1;15;122;2,8;27;81;17;1,4;1;0,12;73;8
11.041;Tilskuddsblanding, fra 6 mnd, drikkeklar;0,04;0,5;60;M;M;1,7;1,4;0,07;0,17;0,5;0,04;20;0,2;10;65;0,9;32;95;4;0,5;4;0,06;38;14
11.096;Tilskuddsblanding, fra 6 mnd, ferdig utblandet;0,04;0,5;62;M;M;1,7;1,4;0,07;0,15;0,5;0,04;19;0,2;10;66;0,9;34;91;4;0,5;3;0,05;40;14
11.043;Tilskuddsblanding, fra 6 mnd, pulver;0,49;3,7;460;M;M;12,5;10,5;0,5;1,1;4;0,3;140;1,2;72;490;6,6;255;680;33;3,6;25;0,4;300;105

Referanseliste;;;;
;;;;
Ref nr.;Norsk;;;
0;Vurdert som 100 % spiselig (netto).;;;
10;Manglende verdi, ukjent innhold.;;;
20;Vurdert verdi.;;;
30;Verdien er beregnet fra lignende matvare.;;;
40;Eldre data, ukjent kilde. ;;;
50;Vurdert som naturlig forekommende nullverdi, ikke analysert.;;;
60a;Vurdert som nullverdi når analyseverdien er under kvantifiseringsgrensen (bestemmelsesgrensen for metoden).;;;
60b;Analysert verdi er under kvantifiseringsgrensen (bestemmelsesgrensen for metoden). Resultatet faller utenfor metodens akkrediteringsområde.;;;
60c;Beregnet verdi ut fra at resultatet ligger mellom deteksjonsgrensen og kvantifiseringsgrensen (bestemmelsesgrensen for metoden), og innholdet er derfor beregnet til å være halvparten av kvantifiseringsgrensen.;;;
61a;Beregnet verdi for energi med følgende faktorer for hhv protein 17, fett 37, karbohydrat 17, kostfiber 8 og alkohol 29 kJ/g.;;;
61b;Beregnet verdi for energi med følgende faktorer for hhv protein 4, fett 9, karbohydrat 4, kostfiber 2 og alkohol 7 kcal/g.;;;
65;Beregnet som summen av preformert niacin (varierer avhengig av matvaregruppe) og niacinaktivitet fra tryptofan. ;;;
70;Beregnet ut fra spesifikk faktor for fettsyrer i totalfett.;;;
71;Beregnet ut fra prosentvis innhold av fett i lignende matvare.;;;
72;Melkefettsyrer beregnet ut fra spesifikke faktorer (fra intern standard fettsyrefordeling) multiplisert med total fettsyremengde (fettinnhold x fettsyrefaktor 0,945).;;;
73a;Beregnet sum av omega-3-fettsyrer fra referanse 108b: Data levert av industrien til Matvaretabellen 2015, analysert verdi.;;;
73b;"Beregnet sum av omega-3-fettsyrer fra referanse 216: Mattilsynet og Sosial- og helsedirektoratet. Analyseprosjekt 2006-2009. Div. fiskeslag. Publisert rapport (2012); ""Nutritional composition of selected wild and farmed raw fish"".  http://www.matportalen.no/verktoy/matvaretabellen/article9924.ece/BINARY/Nutritional+composition+of+selected+wild+and+farmed+raw+fish+%28PDF%29";;;
73c;Beregnet sum av omega-3-fettsyrer fra referanse 207: Statens råd for ernæring og fysisk aktivitet og Statens næringsmiddeltilsyn. Analyseprosjekt 2000. Div. matvarer. Internt notat.;;;
73d;Beregnet sum av omega-3-fettsyrer fra referanse 208: Statens næringsmiddeltilsyn og Sosial- og helsedirektoratet. Analyseprosjekt 2001-2002. Div. matvarer. Internt notat.;;;
73e;Beregnet sum av omega-3-fettsyrer fra referanse 321d: NIFES, Nasjonalt institutt for ernærings- og sjømatforskning. Sjømatdatabasen, 05.11.2013, www.nifes.no/sjomatdata;;;
73f;Beregnet sum av omega-3-fettsyrer fra referanse 460g: U.S. Department of Agriculture, Agricultural Research Service. USDA National Nutrient Database for Standard Reference, versjon 28 (2015). Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl ;;;
73g;Beregnet sum av omega-3-fettsyrer fra referanse 400e: Livsmedelsverket. Livsmedelsdatabas, versjon 2015.03.09. Nettversjon, http://www7.slv.se/SokNaringsinnehall;;;
73h;Beregnet sum av omega-3-fettsyrer fra referanse 604: Department of Health. Nutrient analysis of fish and fish products. Summary report. Department of Health, London, 2013. Online version, https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/167921/Nutrient_analysis_of_fish_and_fish_products_-_Summary_Report.pdf;;;
73i;"Beregnet sum av omega-3-fettsyrer fra referanse 218: Mattilsynet og Helsedirektoratet. Analyseprosjekt 2012-2013. Barnegrøter. Publisert rapport (2013); «Næringsstoffanalyser av utvalgte barnegrøter 2012». http://www.matportalen.no/verktoy/matvaretabellen/article35576.ece/BINARY/N%C3%A6ringsstoffanalyser+av+utvalgte+barnegr%C3%B8ter+2013";;;
73j;Beregnet sum av omega-3-fettsyrer fra referanse 204: Statens råd for ernæring og fysisk aktivitet og Statens næringsmiddeltilsyn. Analyseprosjekt 1996. Div. matvarer. Internt notat.;;;
73k;Beregnet sum av omega-3-fettsyrer fra referanse 609: Öhrvik, V., von Malmborg, A., Mattisson, I., Wretling, S., Åstrand, C. Fish, shellfish and fish products - analysis of nutrients. [Rapport 1-2012]. Livsmedelsverket, Uppsala, 2016. Nettversjon, http://www.livsmedelsverket.se/globalassets/rapporter/2012/fish-shellfish-and-fish-products---analysis-of-nutrients-rapport-1-2012.pdf;;;
73l;"Beregnet sum av omega-3-fettsyrer fra referanse 215: Mattilsynet og Sosial- og helsedirektoratet. Analyseprosjekt 2007-2008. Transfett. Publisert rapport (2013); «Transfettsyrer i importerte oljer, vegetabilsk fett, kavring, kjeks og tillagede produkter». http://www.matportalen.no/verktoy/matvaretabellen/article29996.ece/BINARY/Analyser+av+transfettsyrer+i+importerte+oljer%2C+kavring%2C+kjeks+og+tillagede+produkter";;;
73m;Beregnet sum av omega-3-fettsyrer fra referanse 210: Statens næringsmiddeltilsyn og Sosial- og helsedirektoratet. Analyseprosjekt 2003-2004. Bakervarer, kjeks, frokostblandinger og matolje. Internt notat.;;;
73n;"Beregnet sum av omega-3-fettsyrer fra referanse 318: Opplysningskontoret for kjøtt. Analyseprosjekt 2008-2009. Analyser av svinekjøtt. Publisert rapport; «Analyser av svinekjøtt 2009». http://www.matportalen.no/verktoy/matvaretabellen/article9925.ece/BINARY/Analyser+av+svinekj%C3%B8tt+2009+%28PDF%29";;;
73o;Beregnet sum av omega-3-fettsyrer fra referanse 206: Statens råd for ernæring og fysisk aktivitet og Statens næringsmiddeltilsyn. Analyseprosjekt 1999-2000. Poteter, leverpostei, brød og barnemat. Internt notat.;;;
73p;Beregnet sum av omega-3-fettsyrer fra referanse 209: Statens næringsmiddeltilsyn og Sosial- og helsedirektoratet. Analyseprosjekt 2002-2003. Div. matvarer. Internt notat.;;;
73q;Beregnet sum av omega-3-fettsyrer fra referanse 319: Opplysningskontoret for kjøtt. Analyseprosjekt 2009-2010. Analyser av lam og storfekjøtt. Intern rapport.;;;
73r;Beregnet sum av omega-3-fettsyrer fra referanse 214: Mattilsynet og Sosial- og helsedirektoratet. Analyseprosjekt 2006-2007. Kjøttpålegg. Intern rapport. ;;;
73s;Beregnet sum av omega-3-fettsyrer fra referanse 213: Mattilsynet og Sosial- og helsedirektoratet. Analyseprosjekt 2004-2005. Kjøttprodukter. Intern rapport. ;;;
73t;Beregnet sum av omega-3-fettsyrer fra referanse 308: Blaker B. Næringsinnhold i kjøttvarer, blod og lever. Intern rapport. Landsforeningen for kosthold og helse. Oslo, 1991.;;;
73u;"Beregnet sum av omega-3-fettsyrer fra referanse 211: Mattilsynet og Sosial- og helsedirektoratet. Analyseprosjekt 2003-2005. Hvetemel. Publisert rapport (2008); ”The nutritional composition of Norwegian white wheat flour, 78 % extraction”. http://www.matportalen.no/verktoy/matvaretabellen/article9184.ece/BINARY/The+nutritional+composition+of+Norwegian+white+wheat+flour+-+report+%282008%29+%28PDF%29";;;
73v;Beregnet sum av omega-3-fettsyrer fra referanse 420c: Fødevareinstituttet. Fødevaredatabanken, Frida versjon 1. (2015). Nettversjon, http://frida.fooddata.dk;;;
74a;Beregnet sum av omega-6-fettsyrer fra referanse 108b: Data levert av industrien til Matvaretabellen 2015, analysert verdi.;;;
74b;"Beregnet sum av omega-6-fettsyrer fra referanse 216: Mattilsynet og Sosial- og helsedirektoratet. Analyseprosjekt 2006-2009. Div. fiskeslag. Publisert rapport (2012); ""Nutritional composition of selected wild and farmed raw fish"".  http://www.matportalen.no/verktoy/matvaretabellen/article9924.ece/BINARY/Nutritional+composition+of+selected+wild+and+farmed+raw+fish+%28PDF%29";;;
74c;Beregnet sum av omega-6-fettsyrer fra referanse 207: Statens råd for ernæring og fysisk aktivitet og Statens næringsmiddeltilsyn. Analyseprosjekt 2000. Div. matvarer. Internt notat.;;;
74d;Beregnet sum av omega-6-fettsyrer fra referanse 208: Statens næringsmiddeltilsyn og Sosial- og helsedirektoratet. Analyseprosjekt 2001-2002. Div. matvarer. Internt notat.;;;
74e;Beregnet sum av omega-6-fettsyrer fra referanse 321d: NIFES, Nasjonalt institutt for ernærings- og sjømatforskning. Sjømatdatabasen, 05.11.2013, www.nifes.no/sjomatdata;;;
74f;Beregnet sum av omega-6-fettsyrer fra referanse 460g: U.S. Department of Agriculture, Agricultural Research Service. USDA National Nutrient Database for Standard Reference, versjon 28 (2015). Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl;;;
74g;Beregnet sum av omega-6-fettsyrer fra referanse 400e: Livsmedelsverket. Livsmedelsdatabas, versjon 2015.03.09. Nettversjon, http://www7.slv.se/SokNaringsinnehall;;;
74h;Beregnet sum av omega-6-fettsyrer fra referanse 604: Department of Health. Nutrient analysis of fish and fish products. Summary report. Department of Health, London, 2013. Online version, https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/167921/Nutrient_analysis_of_fish_and_fish_products_-_Summary_Report.pdf;;;
74i;"Beregnet sum av omega-6-fettsyrer fra referanse 218: Mattilsynet og Helsedirektoratet. Analyseprosjekt 2012-2013. Barnegrøter. Publisert rapport (2013); «Næringsstoffanalyser av utvalgte barnegrøter 2012». http://www.matportalen.no/verktoy/matvaretabellen/article35576.ece/BINARY/N%C3%A6ringsstoffanalyser+av+utvalgte+barnegr%C3%B8ter+2013";;;
74j;Beregnet sum av omega-6-fettsyrer fra referanse 204: Statens råd for ernæring og fysisk aktivitet og Statens næringsmiddeltilsyn. Analyseprosjekt 1996. Div. matvarer. Internt notat.;;;
74k;Beregnet sum av omega-6-fettsyrer fra referanse 609: Öhrvik, V., von Malmborg, A., Mattisson, I., Wretling, S., Åstrand, C. Fish, shellfish and fish products - analysis of nutrients. [Rapport 1-2012]. Livsmedelsverket, Uppsala, 2016. Nettversjon, http://www.livsmedelsverket.se/globalassets/rapporter/2012/fish-shellfish-and-fish-products---analysis-of-nutrients-rapport-1-2012.pdf;;;
